Generation,Worker_Index,Start_Times,Shift_Lengths
32,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
32,6,"[14, 14, 'X', 'X', 14, 14, 14]","[4, 4, 0, 0, 4, 4, 4]"
32,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
32,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
32,9,"['X', 19, 19, 19, 19, 19, 'X']","[0, 8, 8, 8, 8, 8, 0]"
32,10,"['X', 'X', 16, 16, 16, 16, 16]","[0, 0, 9, 9, 9, 9, 9]"
32,11,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 7, 7, 7, 7, 7]"
32,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
32,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
32,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
32,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
32,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
32,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
32,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
32,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
32,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
32,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
32,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
32,23,"[1, 1, 1, 1, 'X', 'X', 1]","[4, 4, 4, 4, 0, 0, 4]"
32,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
32,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
32,26,"['X', 15, 15, 15, 15, 15, 'X']","[0, 10, 10, 10, 10, 10, 0]"
32,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
32,28,"[23, 23, 23, 23, 'X', 'X', 23]","[5, 5, 5, 5, 0, 0, 5]"
32,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
32,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
32,31,"[2, 2, 2, 'X', 'X', 2, 2]","[6, 6, 6, 0, 0, 6, 6]"
32,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
32,33,"[10, 10, 'X', 'X', 10, 10, 10]","[11, 11, 0, 0, 11, 11, 11]"
32,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
32,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
32,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
32,37,"[3, 'X', 'X', 3, 3, 3, 3]","[5, 0, 0, 5, 5, 5, 5]"
32,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
33,0,"['X', 1, 1, 1, 1, 1, 'X']","[0, 6, 6, 6, 6, 6, 0]"
33,1,"[9, 9, 9, 9, 'X', 'X', 9]","[8, 8, 8, 8, 0, 0, 8]"
33,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
33,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
33,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
33,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
33,6,"[14, 14, 'X', 'X', 14, 14, 14]","[4, 4, 0, 0, 4, 4, 4]"
33,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
33,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
33,9,"['X', 19, 19, 19, 19, 19, 'X']","[0, 8, 8, 8, 8, 8, 0]"
33,10,"['X', 'X', 16, 16, 16, 16, 16]","[0, 0, 9, 9, 9, 9, 9]"
33,11,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 7, 7, 7, 7, 7]"
33,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
33,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
33,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
33,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
33,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
33,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
33,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
33,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
33,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
33,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
33,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
33,23,"[1, 1, 1, 1, 'X', 'X', 1]","[4, 4, 4, 4, 0, 0, 4]"
33,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
33,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
33,26,"['X', 15, 15, 15, 15, 15, 'X']","[0, 10, 10, 10, 10, 10, 0]"
33,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
33,28,"[23, 23, 23, 23, 'X', 'X', 23]","[5, 5, 5, 5, 0, 0, 5]"
33,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
33,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
33,31,"[2, 2, 2, 'X', 'X', 2, 2]","[6, 6, 6, 0, 0, 6, 6]"
33,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
33,33,"[10, 10, 'X', 'X', 10, 10, 10]","[11, 11, 0, 0, 11, 11, 11]"
33,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
33,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
33,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
33,37,"[3, 'X', 'X', 3, 3, 3, 3]","[5, 0, 0, 5, 5, 5, 5]"
33,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
34,0,"['X', 1, 1, 1, 1, 1, 'X']","[0, 6, 6, 6, 6, 6, 0]"
34,1,"[9, 9, 9, 9, 'X', 'X', 9]","[8, 8, 8, 8, 0, 0, 8]"
34,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
34,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
34,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
34,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
34,6,"[14, 14, 'X', 'X', 14, 14, 14]","[4, 4, 0, 0, 4, 4, 4]"
34,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
34,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
34,9,"['X', 19, 19, 19, 19, 19, 'X']","[0, 8, 8, 8, 8, 8, 0]"
34,10,"['X', 'X', 16, 16, 16, 16, 16]","[0, 0, 9, 9, 9, 9, 9]"
34,11,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 7, 7, 7, 7, 7]"
34,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
34,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
34,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
34,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
34,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
34,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
34,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
34,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
34,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
34,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
34,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
34,23,"[1, 1, 1, 1, 'X', 'X', 1]","[4, 4, 4, 4, 0, 0, 4]"
34,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
34,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
34,26,"['X', 15, 15, 15, 15, 15, 'X']","[0, 10, 10, 10, 10, 10, 0]"
34,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
34,28,"[23, 23, 23, 23, 'X', 'X', 23]","[5, 5, 5, 5, 0, 0, 5]"
34,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
34,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
34,31,"[2, 2, 2, 'X', 'X', 2, 2]","[6, 6, 6, 0, 0, 6, 6]"
34,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
34,33,"[10, 10, 'X', 'X', 10, 10, 10]","[11, 11, 0, 0, 11, 11, 11]"
34,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
34,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
34,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
34,37,"[3, 'X', 'X', 3, 3, 3, 3]","[5, 0, 0, 5, 5, 5, 5]"
34,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
35,0,"['X', 1, 1, 1, 1, 1, 'X']","[0, 6, 6, 6, 6, 6, 0]"
35,1,"[9, 9, 9, 9, 'X', 'X', 9]","[8, 8, 8, 8, 0, 0, 8]"
35,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
35,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
35,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
35,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
35,6,"[14, 14, 'X', 'X', 14, 14, 14]","[4, 4, 0, 0, 4, 4, 4]"
35,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
35,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
35,9,"['X', 19, 19, 19, 19, 19, 'X']","[0, 8, 8, 8, 8, 8, 0]"
35,10,"['X', 'X', 16, 16, 16, 16, 16]","[0, 0, 9, 9, 9, 9, 9]"
35,11,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 7, 7, 7, 7, 7]"
35,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
35,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
35,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
35,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
35,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
35,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
35,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
35,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
35,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
35,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
35,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
35,23,"[1, 1, 1, 1, 'X', 'X', 1]","[4, 4, 4, 4, 0, 0, 4]"
35,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
35,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
35,26,"['X', 15, 15, 15, 15, 15, 'X']","[0, 10, 10, 10, 10, 10, 0]"
35,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
35,28,"[23, 23, 23, 23, 'X', 'X', 23]","[5, 5, 5, 5, 0, 0, 5]"
35,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
35,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
35,31,"[2, 2, 2, 'X', 'X', 2, 2]","[6, 6, 6, 0, 0, 6, 6]"
35,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
35,33,"[10, 10, 'X', 'X', 10, 10, 10]","[11, 11, 0, 0, 11, 11, 11]"
35,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
35,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
35,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
35,37,"[3, 'X', 'X', 3, 3, 3, 3]","[5, 0, 0, 5, 5, 5, 5]"
35,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
36,0,"['X', 1, 1, 1, 1, 1, 'X']","[0, 6, 6, 6, 6, 6, 0]"
36,1,"[9, 9, 9, 9, 'X', 'X', 9]","[8, 8, 8, 8, 0, 0, 8]"
36,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
36,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
36,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
36,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
36,6,"[14, 14, 'X', 'X', 14, 14, 14]","[4, 4, 0, 0, 4, 4, 4]"
36,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
36,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
36,9,"['X', 19, 19, 19, 19, 19, 'X']","[0, 8, 8, 8, 8, 8, 0]"
36,10,"['X', 'X', 16, 16, 16, 16, 16]","[0, 0, 9, 9, 9, 9, 9]"
36,11,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 7, 7, 7, 7, 7]"
36,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
36,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
36,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
36,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
36,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
36,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
36,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
36,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
36,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
36,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
36,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
36,23,"[1, 1, 1, 1, 'X', 'X', 1]","[4, 4, 4, 4, 0, 0, 4]"
36,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
36,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
36,26,"['X', 15, 15, 15, 15, 15, 'X']","[0, 10, 10, 10, 10, 10, 0]"
36,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
36,28,"[23, 23, 23, 23, 'X', 'X', 23]","[5, 5, 5, 5, 0, 0, 5]"
36,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
36,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
36,31,"[2, 2, 2, 'X', 'X', 2, 2]","[6, 6, 6, 0, 0, 6, 6]"
36,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
36,33,"[10, 10, 'X', 'X', 10, 10, 10]","[11, 11, 0, 0, 11, 11, 11]"
36,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
36,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
36,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
36,37,"[3, 'X', 'X', 3, 3, 3, 3]","[5, 0, 0, 5, 5, 5, 5]"
36,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
37,0,"['X', 1, 1, 1, 1, 1, 'X']","[0, 6, 6, 6, 6, 6, 0]"
37,1,"[9, 9, 9, 9, 'X', 'X', 9]","[8, 8, 8, 8, 0, 0, 8]"
37,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
37,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
37,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
37,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
37,6,"[14, 14, 'X', 'X', 14, 14, 14]","[4, 4, 0, 0, 4, 4, 4]"
37,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
37,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
37,9,"['X', 19, 19, 19, 19, 19, 'X']","[0, 8, 8, 8, 8, 8, 0]"
37,10,"['X', 'X', 16, 16, 16, 16, 16]","[0, 0, 9, 9, 9, 9, 9]"
37,11,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 7, 7, 7, 7, 7]"
37,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
37,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
37,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
37,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
37,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
37,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
37,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
37,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
37,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
37,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
37,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
37,23,"[1, 1, 1, 1, 'X', 'X', 1]","[4, 4, 4, 4, 0, 0, 4]"
37,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
37,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
37,26,"['X', 15, 15, 15, 15, 15, 'X']","[0, 10, 10, 10, 10, 10, 0]"
37,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
37,28,"[23, 23, 23, 23, 'X', 'X', 23]","[5, 5, 5, 5, 0, 0, 5]"
37,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
37,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
37,31,"[2, 2, 2, 'X', 'X', 2, 2]","[6, 6, 6, 0, 0, 6, 6]"
37,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
37,33,"[10, 10, 'X', 'X', 10, 10, 10]","[11, 11, 0, 0, 11, 11, 11]"
37,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
37,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
37,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
37,37,"[3, 'X', 'X', 3, 3, 3, 3]","[5, 0, 0, 5, 5, 5, 5]"
37,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
38,0,"['X', 1, 1, 1, 1, 1, 'X']","[0, 6, 6, 6, 6, 6, 0]"
38,1,"[9, 9, 9, 9, 'X', 'X', 9]","[8, 8, 8, 8, 0, 0, 8]"
38,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
38,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
38,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
38,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
38,6,"[14, 14, 'X', 'X', 14, 14, 14]","[4, 4, 0, 0, 4, 4, 4]"
38,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
38,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
38,9,"['X', 19, 19, 19, 19, 19, 'X']","[0, 8, 8, 8, 8, 8, 0]"
38,10,"['X', 'X', 16, 16, 16, 16, 16]","[0, 0, 9, 9, 9, 9, 9]"
38,11,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 7, 7, 7, 7, 7]"
38,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
38,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
38,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
38,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
38,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
38,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
38,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
38,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
38,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
38,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
38,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
38,23,"[1, 1, 1, 1, 'X', 'X', 1]","[4, 4, 4, 4, 0, 0, 4]"
38,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
38,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
38,26,"['X', 15, 15, 15, 15, 15, 'X']","[0, 10, 10, 10, 10, 10, 0]"
38,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
38,28,"[23, 23, 23, 23, 'X', 'X', 23]","[5, 5, 5, 5, 0, 0, 5]"
38,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
38,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
38,31,"[2, 2, 2, 'X', 'X', 2, 2]","[6, 6, 6, 0, 0, 6, 6]"
38,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
38,33,"[10, 10, 'X', 'X', 10, 10, 10]","[11, 11, 0, 0, 11, 11, 11]"
38,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
38,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
38,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
38,37,"[3, 'X', 'X', 3, 3, 3, 3]","[5, 0, 0, 5, 5, 5, 5]"
38,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
39,0,"['X', 1, 1, 1, 1, 1, 'X']","[0, 6, 6, 6, 6, 6, 0]"
39,1,"[9, 9, 9, 9, 'X', 'X', 9]","[8, 8, 8, 8, 0, 0, 8]"
39,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
